학원교습소명,학원명,개설일자,등록일자,등록상태명,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정명,도로명우편번호,도로명주소,도로명상세주소,구,lat,lon
교습소,책읽는루브르아뜰리에동판교센터미술교습소,20190806,20190806,개원,8,4,예능(대),예능(중),미술,13525,경기도 성남시 분당구 동판교로 153,/ 203호 (삼평동/ 봇들마을8단지 나상가동),분당구,37.395812431,127.114644061
학원,챔버관현악음악학원,20180724,20180724,개원,4,40,예능(대),예능(중),음악,13599,경기도 성남시 분당구 내정로166번길 7-6,/ 1층 3호/24호 (수내동/ 파크타운주상복합상가),분당구,37.372893340,127.120450575
교습소,처음소리피아노음악교습소,20090619,20090619,개원,20,5,예능(대),예능(중),음악,463738,경기도 성남시 분당구 미금일로 58,(구미동/까치마을) 상가 202호,분당구,37.347516971,127.113256295
교습소,천쌤논술교습소,20220919,20220919,개원,24,8,입시.검정 및 보습,보통교과,보습,13562,경기도 성남시 분당구 정자일로 80,/ 상가동 205호 (정자동/ 상록마을보성아파트),분당구,37.358202496,127.107137914
학원,철이수학보습학원,20060213,20060213,개원,60,100,입시.검정 및 보습,보통교과,보습,463819,경기도 성남시 분당구 분당로263번길 35,(서현동/서현굿모닝프라자) 303호,분당구,37.371745305,127.139786766
학원,청담어학원,20050527,20050527,개원,165,795,종합(대),,,13595,경기도 성남시 분당구 수내로46번길 26,/ /2층/3층/4층/5층 (수내동/ 동남빌딩),분당구,37.379514417,127.115386793
학원,청담어학원분당별관학원,20220321,20220321,개원,165,254,종합(대),,,13595,경기도 성남시 분당구 수내로 42,/ 204/ 205/ 205-1/ 206/ 207/ 208/ 209호 (수내동/ 두산위브센티움2),분당구,37.380930961,127.116863761
학원,청담에이프릴어학원,20150122,20150121,개원,156,153,국제화,외국어,실용외국어(유아/초·중·고),463811,경기도 성남시 분당구 성남대로 385,/ 702~703호 (정자동/ 분당클리닉빌딩),분당구,37.370561370,127.107511823
학원,청목미술학원,19971216,19990128,개원,17,43,예능(대),예능(중),미술,463780,경기도 성남시 분당구 불정로386번길 10,(서현동/효자촌주상복합) 미래타운A상가 2층,분당구,37.373413515,127.138034678
학원,청출어람수학학원,20160603,20160603,개원,30,98,입시.검정 및 보습,보통교과,보습,13595,경기도 성남시 분당구 백현로101번길 12,/ 404호 (수내동/세인프라자),분당구,37.376744011,127.112355745
학원,체험수학보습학원,20100317,20100317,개원,56,75,입시.검정 및 보습,보통교과,보습,463838,경기도 성남시 분당구 내정로165번길 50,/ 301호 (수내동/크리스탈빌딩),분당구,37.377133025,127.115477451
교습소,초콜릿미술교습소,20101104,20101104,개원,18,9,예능(대),예능(중),미술,463400,경기도 성남시 분당구 판교로 375,(삼평동) 에메트타운 502호,분당구,37.404241633,127.115303839
교습소,최강미술교습소,20100531,20100531,개원,6,3,예능(대),예능(중),미술,463730,경기도 성남시 분당구 불정로386번길 10,(서현동/미래타운상가) 2058호,분당구,37.373413515,127.138034678
교습소,최강수학클리닉수학교습소,20190806,20190806,개원,27,8,입시.검정 및 보습,보통교과,보습,13489,경기도 성남시 분당구 판교로 375,/ 602호일부 (삼평동/ 에메트타운),분당구,37.404241633,127.115303839
학원,최상과학학원,20221025,20221025,개원,240,61,입시.검정 및 보습,보통교과,보습,13612,경기도 성남시 분당구 내정로31번길 7-9,/ 301호 (정자동/ 유진빌딩),분당구,37.362175917,127.113872174
학원,최상수학영어학원,20070626,20070626,개원,60,72,입시.검정 및 보습,보통교과,보습,463830,경기도 성남시 분당구 양현로94번길 7,(이매동/대명프라자) 304호,분당구,37.391853031,127.125425400
교습소,최세영수학타임수학교습소,20110309,20110309,개원,8,6,입시.검정 및 보습,보통교과,보습,463927,경기도 성남시 분당구 야탑로 124,(야탑동/탑마을) 탑마을벽산상가 2층 201호,분당구,37.409233159,127.132801884
학원,최수관수학학원,20040325,20040325,개원,18,76,입시.검정 및 보습,보통교과,보습,13586,경기도 성남시 분당구 돌마로486번길 6,/ 403호 (서현동/ 상록프라자),분당구,37.377096894,127.133930859
학원,최용훈국어2관학원,20160223,20160223,개원,80,76,입시.검정 및 보습,보통교과,보습,13597,경기도 성남시 분당구 내정로173번길 49,/ 307호 (수내동/궁전프라자3),분당구,37.377383949,127.115839932
학원,최용훈국어3관학원,20080529,20080529,개원,70,116,입시.검정 및 보습,보통교과,보습,463838,경기도 성남시 분당구 내정로173번길 49,(수내동/궁전프라자-3) 408호,분당구,37.377383949,127.115839932
교습소,최유정피아노교습소,19951212,19951212,개원,36,9,예능(대),예능(중),음악,463743,경기도 성남시 분당구 미금로 184,(구미동/까치마을) 롯데상가동 207호,분당구,37.349736450,127.117425418
학원,카논(KANON)수학학원,20081128,20081128,개원,80,82,입시.검정 및 보습,보통교과,보습,463871,경기도 성남시 분당구 미금로 37,(구미동/하나프라자) 5층일부,분당구,37.336663452,127.116234193
교습소,카덴차바이올린(cadenza violin)교습소,20220221,20220221,개원,5,4,예능(대),예능(중),음악,13602,경기도 성남시 분당구 불정로 119,/ 208호 일부 (정자동/정든마을근린상가동),분당구,37.360069465,127.117616935
교습소,카오스과학교습소,20130103,20130103,개원,15,3,입시.검정 및 보습,보통교과,보습,463864,경기도 성남시 분당구 돌마로 361,/ 동신코아빌딩 4층 일부 (수내동/동신코아빌딩),분당구,37.370585061,127.123030356
학원,카이스트수학학원,20120917,20120917,개원,20,63,입시.검정 및 보습,보통교과,보습,463811,경기도 성남시 분당구 정자일로 240,/ 706호 (정자동/월드 프라자),분당구,37.371556860,127.106287652
학원,카툰팝만화학원,20080403,20080403,개원,105,68,기타(대),기타(중),만화,463867,경기도 성남시 분당구 성남대로331번길 3-9,/ 606호/ 607호 (정자동/백궁프라자III),분당구,37.364846148,127.107694690
교습소,칸진학지도교습소,20221212,20221212,개원,1,2,입시.검정 및 보습,진학지도,진학상담지도,13522,경기도 성남시 분당구 판교로 437,/ 501호 일부 (야탑동/ 승문상가),분당구,37.405726296,127.122433975
교습소,칸타빌레음악교습소,19950818,19950818,개원,20,7,예능(대),예능(중),음악,463856,경기도 성남시 분당구 벌말로 33,(야탑동/일심조합상가) 204호,분당구,37.411043329,127.137949505
학원,칼라미술학원,20151204,20151204,개원,182,64,예능(대),예능(중),미술,13567,경기도 성남시 분당구 양현로 126,/ 403호 일부ㆍ404호ㆍ405호ㆍ406호 일부 (이매동/미림프라자),분당구,37.394984879,127.125630025
학원,캡틴땡글수학학원,20170309,20170309,개원,80,58,입시.검정 및 보습,보통교과,보습,13522,경기도 성남시 분당구 판교로 441,/ 205호 (야탑동/ 남서울프라자),분당구,37.405754132,127.122777664
학원,컨설텝스원격학원,20150717,20150717,개원,24,100,국제화,외국어,실용외국어(유아/초·중·고),463825,경기도 성남시 분당구 백현로 97,/ 1201호일부 (수내동/ 수내동 다운타운),분당구,37.376857548,127.111380252
학원,케이디엘피어학원,20080108,20080108,개원,192,299,국제화,외국어,실용외국어(유아/초·중·고),463906,경기도 성남시 분당구 서현로 181,(이매동/이매촌),분당구,37.388931998,127.125753248
학원,케이론앤장안해법수학학원,20050202,20050202,개원,124,64,입시.검정 및 보습,보통교과,보습,13583,경기도 성남시 분당구 장안로 35,/ 2층 202호 (분당동/ 성창빌딩),분당구,37.370119172,127.143144129
학원,케이비에스(KBS)아트비전미용학원,20060905,20060905,개원,1476,55,직업기술,산업응용기술,이·미용,463805,경기도 성남시 분당구 돌마로 67,(금곡동/금산젬월드) 404-1호,분당구,37.350528476,127.109518086
학원,케이수학전문학원,20170727,20170727,개원,100,62,입시.검정 및 보습,보통교과,보습,13610,경기도 성남시 분당구 느티로 65,/ 301호 (정자동),분당구,37.368791269,127.111843471
학원,케이에이치영어학원,20110531,20110531,개원,165,62,입시.검정 및 보습,보통교과,보습,13597,경기도 성남시 분당구 내정로173번길 49,/ 407호 (수내동/궁전프라자3),분당구,37.377383949,127.115839932
학원,케이엔케이인터내셔널어학원,20030811,20030811,개원,30,266,국제화,외국어,실용외국어(유아/초·중·고),13630,경기도 성남시 분당구 돌마로 46,/ 6층 일부/7층 (구미동),분당구,37.349695947,127.106994331
교습소,케이티아이수학교습소,20200113,20200113,개원,12,3,입시.검정 및 보습,보통교과,보습,13599,경기도 성남시 분당구 돌마로 361,/ 5층 8호 (수내동/ 동신코아빌딩),분당구,37.370585061,127.123030356
교습소,켈리영어교습소,20191108,20191108,개원,20,6,입시.검정 및 보습,보통교과,보습,13466,경기도 성남시 분당구 운중로 124,/ 203호일부 (운중동/마크시티블루),분당구,37.391345163,127.076919520
교습소,코끼린미술교습소,20200122,20200122,개원,4,9,예능(대),예능(중),미술,13523,경기도 성남시 분당구 성남대로779번길 48,/ 303호 (이매동/ 골든프라자),분당구,37.399493346,127.123281876
학원,코딩랩학원,20040512,20040512,개원,12,37,기타(대),기타(중),소프트웨어,463864,경기도 성남시 분당구 내정로166번길 43,(수내동/금산프라자빌딩) 208호,분당구,37.370407182,127.122592815
교습소,코어과학교습소,20080303,20080303,개원,3,4,입시.검정 및 보습,보통교과,보습,13599,경기도 성남시 분당구 내정로 172,/ 208-2호 (수내동/ 상지상가빌딩),분당구,37.373649901,127.119962135
학원,코업영어학원,20220516,20220516,개원,20,60,입시.검정 및 보습,보통교과,보습,13589,경기도 성남시 분당구 중앙공원로40번길 8,/ 지층 2/3/4호 (서현동/ 현대근린상가),분당구,37.379709372,127.130164702
교습소,코치클래스서현우성영어교습소,20130722,20130722,개원,78,6,입시.검정 및 보습,보통교과,보습,463822,경기도 성남시 분당구 중앙공원로40번길 42,/ 49동 2층 218호 (서현동/우성종합상가),분당구,37.378320553,127.131993249
교습소,코치클래스수학교습소,20101103,20101103,개원,20,4,입시.검정 및 보습,보통교과,보습,463818,경기도 성남시 분당구 돌마로 478,/ 305호 일부 (서현동/효자촌프라자),분당구,37.376949533,127.133476119
학원,코코스영어학원,20170126,20170126,개원,95,120,입시.검정 및 보습,보통교과,보습,13566,경기도 성남시 분당구 판교로 476,/ 2층 전체 (이매동/ 오성빌딩),분당구,37.405143910,127.126698305
학원,쿠레레하우스보습학원,20130313,20130313,개원,110,64,입시.검정 및 보습,보통교과,보습,463420,경기도 성남시 분당구 동판교로52번길 13-8,/ 1층 (백현동),분당구,37.386713369,127.115186251
학원,쿠키컴아트미술학원,20220726,20220726,개원,32,50,예능(대),예능(중),미술,13477,경기도 성남시 분당구 판교공원로1길 8-4,/ 1층 (판교동),분당구,37.390899071,127.091473074
학원,쿠학원,20120907,20120907,개원,86,60,입시.검정 및 보습,보통교과,보습,13466,경기도 성남시 분당구 운중로 128,/ 402호 (운중동),분당구,37.391312688,127.077357796
교습소,퀸즈라온피아노교습소,20070316,20070316,개원,10,4,예능(대),예능(중),음악,463830,경기도 성남시 분당구 양현로94번길 21,(이매동/분당코아) 307호,분당구,37.391021630,127.126382155
학원,퀸즈베네음악학원,20140318,20140318,개원,40,44,예능(대),예능(중),음악,463850,경기도 성남시 분당구 정자일로 55,/ 109동 307호  (금곡동),분당구,37.354400908,127.105047105
학원,퀸즈분당음악학원,20091223,20091223,개원,109,38,예능(대),예능(중),음악,463822,경기도 성남시 분당구 중앙공원로40번길 4,(서현동/현대카스올림픽골프파크) 311호,분당구,37.380350582,127.129417363
학원,퀸즈체스아카데미학원,20211224,20211224,개원,25,62,기타(대),기타(중),기타(소),13597,경기도 성남시 분당구 내정로165번길 38,/ 상가217호 (수내동/ 양지마을청구아파트),분당구,37.376571050,127.116254274
교습소,큐브미술교습소,20110704,20110704,개원,5,9,예능(대),예능(중),미술,463977,경기도 성남시 분당구 판교원로82번길 30,(운중동/산운마을) 산운마을 상가동 204호,분당구,37.387330110,127.074163295
학원,큐브미술학원,20140407,20140407,개원,7,41,예능(대),예능(중),미술,463440,경기도 성남시 분당구 운중로 122,/ 402호 (운중동/골드클래스),분당구,37.391361940,127.076635400
학원,큐브엠수학학원,20210106,20210106,개원,56,73,입시.검정 및 보습,보통교과,보습,13597,경기도 성남시 분당구 내정로173번길 49,/ 4층 401호 (수내동/ 궁전프라자-3),분당구,37.377383949,127.115839932
학원,큐이디학원,20040204,20040204,개원,79,77,입시.검정 및 보습,보통교과,보습,463864,경기도 성남시 분당구 돌마로 364,(수내동/현대제일상가) 4층 8호,분당구,37.369990360,127.123626496
